,Media Source,Date,Text,Compound,Tweet Count
461,nytimes,Thu Mar 08 14:00:29 +0000 2018,China pledged to hit back at the United States if it sets off a trade war https://t.co/3UuDGD2gjF,-0.2732,62
462,nytimes,Thu Mar 08 13:44:04 +0000 2018,"New York City’s failing subways get a lot of attention. But its buses, which serve a more vulnerable population, ar… https://t.co/RhKDwRqBHN",-0.6697,63
463,nytimes,Thu Mar 08 13:31:04 +0000 2018,Stormy Daniels was the topic du jour of late night comedy on Wednesday. A roundup: https://t.co/mg7cidxv1k,0.3612,64
464,nytimes,Thu Mar 08 13:20:02 +0000 2018,President Trump dined at the ornate home of a prominent Washington lawyer with wealthy donors who are expected to p… https://t.co/Hs5DJf5S71,0.5859,65
465,nytimes,Thu Mar 08 13:08:00 +0000 2018,"Ida B. Wells 1862-1931

“Somebody must show that the Afro-American race is more sinned against than sinning, and it… https://t.co/iu4vU15aBD",0.25,66
466,nytimes,Thu Mar 08 13:04:00 +0000 2018,"Madhubala 1933-1969

Madhubala was barely 16 when she became a Bollywood superstar. And she was uninhibited for an… https://t.co/rjxSx8Tg5o",0.0,67
467,nytimes,Thu Mar 08 13:00:06 +0000 2018,"Since 1851, obituaries in The New York Times have been dominated by white men. Now, we're adding the stories of 15… https://t.co/DUv6REyUMJ",0.0,68
468,nytimes,Thu Mar 08 12:49:07 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/PfZAmKU0Kz https://t.co/CBURYaUUF6,0.0,69
469,nytimes,Thu Mar 08 12:41:05 +0000 2018,"In Opinion

Op-Ed contributor Sylvie Kauffmann writes, ""Senior European officials admit that however good their coo… https://t.co/6mZLKkVzmj",0.5719,70
470,nytimes,Thu Mar 08 12:30:16 +0000 2018,"In two months, the United States plans to open a new embassy to fulfill Trump's recognition of Jerusalem as Israel'… https://t.co/UJkEf0Xo3b",0.6908,71
471,nytimes,Thu Mar 08 12:19:04 +0000 2018,"The United States has moved to allow hunters to import big-game trophies, including elephant tusks and lion hides,… https://t.co/LmyVoENHLl",0.5719,72
472,nytimes,Thu Mar 08 12:11:04 +0000 2018,"President Trump is set to formalize tariffs on steel and aluminum imports, over the objections of more than 100 Rep… https://t.co/OiqBm3vxbD",0.0,73
473,nytimes,Thu Mar 08 11:59:06 +0000 2018,The video shows a black man being Tasered and beaten during a confrontation with 2 white police officers who accuse… https://t.co/BBaYD3JbnV,-0.6249,74
474,nytimes,Thu Mar 08 11:50:00 +0000 2018,@ChuBailiang Even those who thought that they had taken the full measure of Xi Jinping's ambition are surprised by… https://t.co/Mlz3e1e8wp,0.2263,75
475,nytimes,Thu Mar 08 11:45:04 +0000 2018,"A group of 11 nations — including major U.S. allies like Japan, Canada and Australia — is set to sign a broad trade… https://t.co/kbxPa3e9X6",0.3612,76
476,nytimes,Thu Mar 08 11:30:27 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/uA0TR0tqy9 https://t.co/07nGM9rwNh,0.0,77
477,nytimes,Thu Mar 08 11:15:06 +0000 2018,Even those who thought that they had taken the full measure of Xi Jinpin's ambition are surprised by how fast he ha… https://t.co/R2YpFopJoY,0.2263,78
478,nytimes,Thu Mar 08 11:00:04 +0000 2018,These extraordinary women — and so many others — did not have obituaries in The New York Times. Until now. https://t.co/wXBoqxi2TZ,0.0,79
479,nytimes,Thu Mar 08 10:47:06 +0000 2018,"Peter Madsen, who is said to have killed and dismembered journalist Kim Wall, goes on trial in Denmark https://t.co/Fp3E6IYchG",-0.6705,80
480,nytimes,Thu Mar 08 10:30:10 +0000 2018,"RT @RorySmith: What struck me most about Juventus last night was that, in those last 15 minutes, Chiellini and Barzagli were definitely hav…",0.1779,81
481,nytimes,Thu Mar 08 10:16:04 +0000 2018,"""The E.U. is concerned that behind it all, there are people in the U.S. administration that don't care that there m… https://t.co/dPxO0566Sx",-0.3875,82
482,nytimes,Thu Mar 08 09:59:08 +0000 2018,How to cut down on unwanted junk mail https://t.co/K4kUYQGmvK,-0.4588,83
483,nytimes,Thu Mar 08 09:45:11 +0000 2018,"Trump asked his former chief of staff, Reince Priebus, how his interview had gone with the special counsel’s invest… https://t.co/Exmmktzf6F",0.4019,84
484,nytimes,Thu Mar 08 09:30:09 +0000 2018,"""This is being treated as a major incident involving attempted murder by administration of a nerve agent,"" said Bri… https://t.co/8nQVbAgnMb",-0.6908,85
485,nytimes,Thu Mar 08 09:14:08 +0000 2018,"The cells that eat, regurgitate and then re-eat your tattoos https://t.co/PUQV5Nd1IV",0.0,86
486,nytimes,Thu Mar 08 09:02:02 +0000 2018,"President Trump asked key witnesses in the Russia inquiry about matters they discussed with the special counsel, ig… https://t.co/3Q0HLS2ni3",0.4215,87
487,nytimes,Thu Mar 08 08:47:01 +0000 2018,The excavation of Rome’s newest subway line has been the gift that keeps on giving for archaeologists https://t.co/pFdiUHTYKC,0.6486,88
488,nytimes,Thu Mar 08 08:32:07 +0000 2018,"The U.S. will allow hunters to import big-game trophies, including elephant tusks and lion hides, acquired in certa… https://t.co/4NaALCmuNw",0.0516,89
489,nytimes,Thu Mar 08 08:17:06 +0000 2018,RT @nytimesworld: “Will she also call on the crown prince to halt the shocking abuse of human rights in Saudi Arabia?” -- Jeremy Corbyn on…,-0.7845,90
490,nytimes,Thu Mar 08 08:02:07 +0000 2018,Millions of women and children work as sex slaves in India. Meet the woman who has put her life at risk to rescue 2… https://t.co/FIEVspBiww,0.296,91
491,nytimes,Thu Mar 08 07:58:15 +0000 2018,"Listen, There’s a Smorgasbord of Great Carpets Out There https://t.co/Y9N95RI94Q",0.6249,92
492,nytimes,Thu Mar 08 07:32:05 +0000 2018,"RT @nytopinion: Trump could hammer out a bipartisan deal for universal background checks, writes @NickKristof, but he's too afraid of the N…",0.0,93
493,nytimes,Thu Mar 08 07:01:35 +0000 2018,"Serve it straight out of the oven, when it's at its puffiest https://t.co/XWvCigl1HA",0.2263,94
494,nytimes,Thu Mar 08 06:45:12 +0000 2018,Contributing Op-Ed Writer: Why Europe Is Giving Up on Trump’s America https://t.co/2umlXtmadJ,0.34,95
495,nytimes,Thu Mar 08 06:43:05 +0000 2018,RT @nytimesworld: “We had hoped that you — as someone we and many others have celebrated for your commitment to human dignity and universal…,0.891,96
496,nytimes,Thu Mar 08 06:25:08 +0000 2018,"“I get a lot of ‘I feel sorry for your baby.’ Or, ‘Don’t you need to be at home with your baby?’ Or, ‘A mother not… https://t.co/ra1r4o25Ac",-0.0772,97
497,nytimes,Thu Mar 08 06:02:03 +0000 2018,"RT @katierogers: No regrets on the TV marathon, but: “I thought it was a teachable moment, that Americans can understand what this process…",-0.3291,98
498,nytimes,Thu Mar 08 05:41:03 +0000 2018,It is believed to be the oldest known message in a bottle ever recovered https://t.co/V3Oj3LFgAq,0.0,99
499,nytimes,Thu Mar 08 05:21:02 +0000 2018,More than 100 Republican lawmakers implored President Trump to drop plans for stiff and sweeping steel and aluminum… https://t.co/mPdlD6h218,-0.2732,100
500,nytimes,Thu Mar 08 21:28:00 +0000 2018,"This Ancient Egyptian pharaoh invested more in images of himself than any other ruler, and for him, size really did… https://t.co/IUlHKvTATa",0.0,1
501,nytimes,Thu Mar 08 21:00:04 +0000 2018,"""No matter where in the world, when civilisations first made art, they made it about us.""

@wmarybeard presents ton… https://t.co/1vJVwidLTH",-0.2732,2
502,nytimes,Thu Mar 08 20:33:04 +0000 2018,"Jack Jarvis and Victor McDade are back for another hilarious six-part series. 

#StillGame | 9:30pm | @BBCOne |… https://t.co/zFtd4VQyKL",0.4019,3
503,nytimes,Thu Mar 08 20:03:04 +0000 2018,"Lucy and Lee are back! 🙌🎉

#NotGoingOut | 9pm | @BBCOne | https://t.co/dUnnFaIoci https://t.co/gSpTMCPrSC",0.0,4
504,nytimes,Thu Mar 08 18:00:06 +0000 2018,"What advice would YOU give your younger self? 🤔

#InternationalWomensDay #IWD2018 https://t.co/vIwPLtzTbO",0.0,5
505,nytimes,Thu Mar 08 17:30:11 +0000 2018,"In recognition of International Women’s Day, a playlist in celebration of the funniest, saddest and most significan… https://t.co/4WCrxvJxFY",-0.1027,6
506,nytimes,Thu Mar 08 17:00:09 +0000 2018,"🔬 More than half of the UK can't name a famous woman in science. 

Time to change that. 
👉 https://t.co/3HVhvFaxaT… https://t.co/KL0D1vIw8S",0.0,7
507,nytimes,Thu Mar 08 16:30:05 +0000 2018,"✍️🙌 Lotte Reiniger is the unsung heroine of early animation. 

#InternationalWomensDay #IWD2018 https://t.co/Z4qDFWXcCS",0.5719,8
508,nytimes,Thu Mar 08 16:05:42 +0000 2018,"RT @BBCMOTD: Favourite emoji?
Champions League or World Cup?

@TekkerzKid quizzes @ManUtd striker @MarcusRashford for #BBCOwnIt.

📺 Check o…",0.5803,9
509,nytimes,Thu Mar 08 15:30:09 +0000 2018,"⚽️🥅 The story of the fall and rise of women's football, told through 10 objects collected by the National… https://t.co/xOi8wNW64N",0.0,10
510,nytimes,Thu Mar 08 15:09:13 +0000 2018,"RT @bbcmusic: 🙌 @Camila_Cabello just dropped the video for 'Never Be The Same' 💕
What do you think?

Watch 👉 https://t.co/gv60m6x9Wk https:…",0.0,11
511,nytimes,Thu Mar 08 15:00:05 +0000 2018,"Nine-year-old Lola thinks more girls should take up skateboarding.

Lola is rad. 🤘😝

#InternationalWomensDay… https://t.co/EeOygOVfoh",0.0,12
512,nytimes,Thu Mar 08 14:30:02 +0000 2018,"🎨🖼 #AnnieSwynnerton: The woman who forced open the male art world and blazed a trail for female artists.
👉… https://t.co/rHDoqWL4iI",-0.4588,13
513,nytimes,Thu Mar 08 13:30:05 +0000 2018,"🎓🎒 These women are pushing young girls into school, not marriage. 

#InternationalWomensDay #IWD2018 https://t.co/TIf5lbu3GZ",0.0,14
514,nytimes,Thu Mar 08 13:09:22 +0000 2018,"RT @bbcworldservice: In Senegal, graffiti artist Zeinixx is campaigning for women's rights... with spray paint. 🇸🇳 https://t.co/cy2ddCmEKo",0.0,15
515,nytimes,Thu Mar 08 13:02:03 +0000 2018,"RT @bbc5live: “That was the end of my childhood”

Money saving expert @MartinSLewis opens up to @tonylivesey about the death of his mum, th…",-0.5994,16
516,nytimes,Thu Mar 08 13:00:08 +0000 2018,🎤 🎧Grime through time: A brief history of one of the biggest music genres to come out of the UK https://t.co/876CsOCFsa,0.0,17
517,nytimes,Thu Mar 08 12:34:42 +0000 2018,"RT @BBCRadio4: Ten female authors who changed sci-fi: https://t.co/r5s1mqYrQD
#IWD2018 https://t.co/cQxHsT9c3E",0.0,18
518,nytimes,Thu Mar 08 12:30:04 +0000 2018,"Thousands of women in the UK can't afford to buy tampons and towels. 

#InternationalWomensDay #IWD2018 https://t.co/66P7IrZ9lB",0.0,19
519,nytimes,Thu Mar 08 12:00:02 +0000 2018,"👷👷‍♀️ Building future engineers - it's a lot easier than you think! 

#BitzAndBob | @CbeebiesHQ https://t.co/YV3kTIj0Dx",0.4753,20
520,nytimes,Thu Mar 08 11:46:51 +0000 2018,"RT @BBCR1: 💛💛💛 

Who's ready for @thegreatkhalid in the Live Lounge?

Make sure you're listening to @claraamfo at 12pm 👉 https://t.co/48Ruy…",0.5859,21
521,nytimes,Thu Mar 08 11:00:05 +0000 2018,"Life advice from one of our all-time favourite women, @DawnFrenchUK.  

#InternationalWomensDay #IWD2018 https://t.co/MAOUgpWb7J",0.0,22
522,nytimes,Thu Mar 08 10:54:28 +0000 2018,RT @bbcthree: Happy International Women’s Day! Here's @StaceyDooley with some top tips for aspiring broadcasters #IWD2018 https://t.co/Rbq7…,0.6996,23
523,nytimes,Thu Mar 08 10:32:59 +0000 2018,RT @bbcarts: Clay artist @_PhoebeCummings launches her new incredible new work on #InternationalWomensDay. Audiences can watch as the sculp…,0.0,24
524,nytimes,Thu Mar 08 09:57:10 +0000 2018,"RT @BBCRadio4: Who are the women that inspire you the most?
From Dawn_French to @Leomie_Anderson, @ScarlettMoffatt to @saoirse_ronan, women…",0.5719,25
525,nytimes,Thu Mar 08 09:30:12 +0000 2018,👔 The story behind Oscar winner James Ivory’s Timothee Chalamet shirt: https://t.co/CY4AJusVEg https://t.co/ANiWIYVSsu,0.5859,26
526,nytimes,Thu Mar 08 09:04:01 +0000 2018,"🔧 Who built the world? Girls! 

#InternationalWomensDay #IWD2018 https://t.co/6QY6CDcp1h",0.0,27
527,nytimes,Thu Mar 08 08:30:00 +0000 2018,🎧 @BBCR1's @ClaraAmfo gives aspiring DJs advice and tells us about who inspires her this #InternationalWomensDay.… https://t.co/FvBtbQ9cs1,0.4404,28
528,nytimes,Thu Mar 08 08:00:05 +0000 2018,"💪 A brief history of #feminism. 

#InternationalWomensDay #IWD2018 https://t.co/EGm8W4OKJ2",0.0,29
529,nytimes,Thu Mar 08 07:30:06 +0000 2018,"For more than a century people around the world have been marking #InternationalWomensDay. Here's why.
👉… https://t.co/rkKYo23Qfo",0.0,30
530,nytimes,Wed Mar 07 19:12:02 +0000 2018,"'Harry was looking at his family for the first time in his life'. 

💛⚡️✨ David Thewlis reading #HarryPotter is trul… https://t.co/wAyCDFvrX2",0.0,31
531,nytimes,Wed Mar 07 18:23:04 +0000 2018,"✂️ ‘My hair is a symbol of pride.’

💇🏽💇🏿💇🏾 Six stories about black women's hair.
👉 https://t.co/NfNvGpKpVi https://t.co/V1qrRJzwfu",0.0,32
532,nytimes,Wed Mar 07 17:42:01 +0000 2018,The little mouse that inspired Pikachu is actually a rabbit! https://t.co/AxOQOaK4dS,0.4987,33
533,nytimes,Wed Mar 07 17:27:29 +0000 2018,"RT @BBCTwo: If you haven't seen #ACSVersace yet, Penélope Cruz as Donatella Versace is everything... https://t.co/lH9kfRGqO2",0.0,34
534,nytimes,Wed Mar 07 17:22:51 +0000 2018,"RT @BBCBreakfast: In many ways Hedy Lamarr was the archetypal Hollywood starlet, but the Austrian born actress was also an inventor and the…",0.0,35
535,nytimes,Wed Mar 07 17:22:23 +0000 2018,RT @BBCScotlandNews: A Scottish school has won a prestigious award for its pioneering work helping children with their reading and writing…,0.8555,36
536,nytimes,Wed Mar 07 17:16:45 +0000 2018,RT @bbceurovision: A storm is coming.@surieofficial  ⛈ 👉 https://t.co/LYIiBgcZdA https://t.co/heOKLnjo2N,0.0,37
537,nytimes,Wed Mar 07 17:14:49 +0000 2018,RT @BBCTwo: Nostalgia heaven! How many of these 80s &amp; 90s things can you remember? 🤔 #BackInTimeForTea https://t.co/l0R6nHrTj1,0.5562,38
538,nytimes,Wed Mar 07 17:13:49 +0000 2018,"📖 Time to 'embiggen' your vocabulary.

A new word, first heard on @TheSimpsons in 1996, has been added to the… https://t.co/qGvkGgjAcB",0.0,39
539,nytimes,Wed Mar 07 16:15:06 +0000 2018,RT @bbccomedy: WOOF! ❤️#RikMayallDay https://t.co/ioJtvYVFRO,0.0,40
540,nytimes,Wed Mar 07 14:30:03 +0000 2018,😱 The most hardcore baptism you’ll ever see. https://t.co/aEsVqMUPQ2,0.0,41
541,nytimes,Wed Mar 07 13:24:05 +0000 2018,"#InternationalWomensDay is tomorrow, so there's no better time to test how much you know about female suffrage.
👉… https://t.co/6ulqfr8zyL",0.1742,42
542,nytimes,Wed Mar 07 12:30:04 +0000 2018,🚂💀 All aboard London's Victorian railway for the dead. https://t.co/L7vJO4ybeD,-0.6369,43
543,nytimes,Wed Mar 07 11:42:44 +0000 2018,"😍 The first polar bear cub to be born in the UK for 25 years has emerged at the @RZSS's @HighlandWPark!
👉… https://t.co/4fhzBaxwjF",0.0,44
544,nytimes,Wed Mar 07 11:07:18 +0000 2018,"RT @bbccomedy: Today would have been the 60th birthday of the legend, the genius, the king Rik Mayall. We miss you, sir! #RikMayallDay http…",-0.2244,45
545,nytimes,Wed Mar 07 10:46:56 +0000 2018,The wreck of a US aircraft carrier that was sunk during WW2 has been found off the coast of Australia. https://t.co/8NQfRdFXTE,-0.4404,46
546,nytimes,Wed Mar 07 10:41:15 +0000 2018,RT @BBCFOUR: There's a very good reason this extreme firework was banned... https://t.co/pdfpcDiJ4h,0.4927,47
547,nytimes,Wed Mar 07 09:58:38 +0000 2018,"RT @CBeebiesHQ: 3 out of 4 parents wouldn’t be able to save their baby from choking. 

Learn how to help in a first aid emergency…https://t…",0.4404,48
548,nytimes,Wed Mar 07 09:00:07 +0000 2018,A moving story of how one woman transformed Alzheimer’s research forever. ❤️https://t.co/2fwJDbWT8x,0.0,49
549,nytimes,Wed Mar 07 08:46:22 +0000 2018,RT @BBCOne: They've smashed the record for the highest profit EVER on Antiques Road Trip! 😲 https://t.co/TNuRcp2EOq,0.4926,50
550,nytimes,Wed Mar 07 08:46:14 +0000 2018,"RT @bbc5live: What happens to your old paint?

A scheme in Leeds to recycle unused paint has saved hundreds of tons of leftovers from endin…",0.4215,51
551,nytimes,Wed Mar 07 08:45:50 +0000 2018,"RT @BBCTwo: When this father and daughter paddled into the sea, they had no idea how much danger they were in... #SavingLivesAtSea https://…",-0.6808,52
552,nytimes,Wed Mar 07 08:44:59 +0000 2018,"RT @cbbc: There are over 128,000 children in the UK without a home.

Watch CBBC's powerful documentary about homeless children on @BBCiPlay…",0.4215,53
553,nytimes,Wed Mar 07 08:30:07 +0000 2018,"Dirty water kills millions every year. 

But one ingenious invention can remove dangerous microbes as they flow tow… https://t.co/isjxUnr3Dp",-0.8591,54
554,nytimes,Wed Mar 07 08:00:04 +0000 2018,"La Dame de Brassempouy is a beautiful 25,000 year-old representation of a female face. 
#Civilisations https://t.co/aKGUlvJFGF",0.5994,55
555,nytimes,Tue Mar 06 19:30:06 +0000 2018,"😂🙊 Who has a filthier mouth, Jennifer Lawrence or James McAvoy? https://t.co/lOfGcHVo6R",0.0,56
556,nytimes,Tue Mar 06 18:30:07 +0000 2018,"A diver swims through a thick soup of plastic waste near Bali.
https://t.co/W8GJNKq8rm",-0.4215,57
557,nytimes,Tue Mar 06 18:03:04 +0000 2018,"Every day around the UK, an army of unpaid volunteers put their lives on the line to try and save complete stranger… https://t.co/W3Fel1iPSK",0.4939,58
558,nytimes,Tue Mar 06 17:30:07 +0000 2018,"Impressive and terrifying in equal measure. 

This woman doesn't just sleepwalk... she sleep-drives too. https://t.co/Ovwb4dNaYJ",-0.1027,59
559,nytimes,Tue Mar 06 17:25:44 +0000 2018,RT @bbcwritersroom: New #Brexit #comedy Soft Border Patrol is set on the border between #NorthernIreland and the Republic of #Ireland. We p…,0.0,60
560,nytimes,Tue Mar 06 17:02:04 +0000 2018,🐧 Scientists have stumbled across a huge group of previously unknown Adélie penguins on the most northerly point of… https://t.co/3GQ8PlQyMY,0.3182,61
561,nytimes,Tue Mar 06 15:30:10 +0000 2018,"Too many Lego bricks is a problem many parents will sympathise with, but now the toy firm itself has admitted it ha… https://t.co/4J0whItWAN",-0.0644,62
562,nytimes,Tue Mar 06 14:44:33 +0000 2018,RT @bbccomedy: Nothing says welcome to the neighbourhood quite like everyone's favourite busybody 😂#TwoDoorsDown https://t.co/dClRm13dm9,0.6997,63
563,nytimes,Tue Mar 06 14:30:05 +0000 2018,"🍻 Cheers to that! 

Pubs will be allowed to stay open later than usual to give everyone a chance to celebrate Princ… https://t.co/K7toUnOwSG",0.8439,64
564,nytimes,Tue Mar 06 13:48:06 +0000 2018,"Tickets, food wrappers and posters provide a fascinating insight into the creativity of North Korea, and the image… https://t.co/oe4tZwlBJw",0.7269,65
565,nytimes,Tue Mar 06 13:12:33 +0000 2018,"RT @bbcthree: No you can't cure depression with meditation, kale or by simply cheering up. https://t.co/gsM8lRX6N2",0.6246,66
566,nytimes,Tue Mar 06 13:11:26 +0000 2018,RT @BBCScotlandNews: A giant three-dimensional concrete map of Scotland is to be officially unveiled next month in the Borders https://t.co…,0.0,67
567,nytimes,Tue Mar 06 13:10:12 +0000 2018,"👟♻️ British designer Anna Bullus is on a mission to recycle chewing gum into useful objects, cleaning up our street… https://t.co/WbBeJSXXqF",0.4404,68
568,nytimes,Tue Mar 06 12:30:05 +0000 2018,What happened to the beautiful Opal Reef that was one of the stars of David Attenborough's #BluePlanet2? https://t.co/RMNYfrBbdK,0.5994,69
569,nytimes,Tue Mar 06 10:18:16 +0000 2018,"RT @BBCSportWales: We could watch this all day! 

Welcome to the wonderful world of football analogies - starring @SwansOfficial manager Ca…",0.7901,70
570,nytimes,Tue Mar 06 09:00:05 +0000 2018,🐒❤️ This baby chimp is being flown to a new home in DR Congo after it was rescued from poachers. https://t.co/rUZzDVLBt8,0.4215,71
571,nytimes,Tue Mar 06 08:30:10 +0000 2018,💍🙅 Crippling costs and parents' split-ups could be to blame for the declining number of marriages between men and w… https://t.co/avVWNgx3jH,-0.2732,72
572,nytimes,Tue Mar 06 08:03:02 +0000 2018,"We've all heard thunder before, but what does lightning sound like? ⚡️🤔https://t.co/3BGKK7iukQ",0.5023,73
573,nytimes,Mon Mar 05 19:30:07 +0000 2018,😂 Who actually watched the #Oscars? https://t.co/opThFzy37n,0.0,74
574,nytimes,Mon Mar 05 18:38:04 +0000 2018,"No meat. No fish. No eggs. No milk. No cheese. How hard is it to go vegan for a month? 

🥦🥑🍏 Nesta McGregor investi… https://t.co/1UBRGqIOp6",-0.8555,75
575,nytimes,Mon Mar 05 17:23:22 +0000 2018,"Like father, like daughter.

😂🔥 @GordonRamsay's daughter has already mastered the art of the roast. https://t.co/0dqwntX5uj",0.6124,76
576,nytimes,Mon Mar 05 17:15:34 +0000 2018,RT @BBCFOUR: The little mouse that inspired Pikachu is actually... a rabbit. https://t.co/mHCFFXczka,0.4472,77
577,nytimes,Mon Mar 05 17:00:31 +0000 2018,"""I made a promise to our six-year-old lead actress that I would sign this speech. My hands are shaking a little bit… https://t.co/HgFpUtHDTB",0.1531,78
578,nytimes,Mon Mar 05 14:48:43 +0000 2018,"RT @BBCRadio4: As it's Hexagonal Phase approaches, a brief history of the Hitchhiker's Guide: https://t.co/Ehp9AfMyn8 #h2g2 https://t.co/9F…",0.0,79
579,nytimes,Mon Mar 05 14:43:13 +0000 2018,RT @BBCFOUR: How did Julius Caesar hide his bald patch? https://t.co/SME5Dfwifj,-0.1779,80
580,nytimes,Mon Mar 05 14:42:36 +0000 2018,"RT @BBC_Teach: Thursday is #InternationalWomensDay

Reflecting on The Representation of the People Act with your class? @gemcairn traces th…",0.0,81
581,nytimes,Mon Mar 05 14:11:28 +0000 2018,"RT @bbc5live: When you almost (accidentally) kill @Harry_Styles on the set of Dunkirk… 😳

 #Oscars https://t.co/G127l5yPkY",-0.6621,82
582,nytimes,Mon Mar 05 14:07:00 +0000 2018,"RT @cbbc: Which football clubs charge the most for their pies? Take the imPIErative quiz here ⚽️🍴 👉 https://t.co/xlSch4HVvl

#BritishPieWee…",0.0,83
583,nytimes,Mon Mar 05 13:17:03 +0000 2018,"🐶💛 Little Ivor the Staffordshire puppy is deaf, but since learning sign language his life has changed for the bette… https://t.co/vL83oBTAIL",0.0,84
584,nytimes,Mon Mar 05 13:07:19 +0000 2018,RT @BBCFood: #MeatFreeMonday + #BritishPieWeek = Lancashire cheese and onion pie 🙌 🥧🧀 https://t.co/07cH2MESmI https://t.co/G79WTJJnKr,0.0,85
585,nytimes,Mon Mar 05 12:34:04 +0000 2018,"What is the best way to cope with adult acne? @BBCWomansHour asked dermatologist @DrAnjaliMahto to find out... 
📻👉… https://t.co/DxHxgWTslT",0.6369,86
586,nytimes,Mon Mar 05 12:33:12 +0000 2018,"RT @bbcgetinspired: It was a feat some doctors said was impossible. Then Roger Bannister came along.

The first man to run a four-minute mi…",0.0,87
587,nytimes,Mon Mar 05 11:54:02 +0000 2018,"🐋🏊 What an experience!  
This is what it's like to go swimming with whales... 
#AmazingHotels https://t.co/ji90J6Olsj",0.4199,88
588,nytimes,Mon Mar 05 11:37:55 +0000 2018,"❤️ Just adorable. 
How would you react if your daughter won an Oscar? 
#TheSilentChild #Oscars https://t.co/ienD3dDtKX",0.7845,89
589,nytimes,Mon Mar 05 11:00:11 +0000 2018,"This year's #Oscars have been handed out at the 90th annual Academy Awards in Hollywood. Find out who won, and who… https://t.co/ZxfsMpDVwd",0.7717,90
590,nytimes,Mon Mar 05 10:42:57 +0000 2018,"RT @BBCCornwall: It's #StPiransDay - so cheers to everyone! #GoolPeranLowen 🌮

Bit of fun .. complete this sentence ""You know you're #Corni…",0.8384,91
591,nytimes,Mon Mar 05 10:42:50 +0000 2018,"RT @BBC6Music: 🥟 Gool Peran Lowen / Happy #StPiransDay to all of our 
‘ansom Cornish listeners. 

To celebrate Gwenno is in session for @la…",0.8126,92
592,nytimes,Mon Mar 05 10:09:20 +0000 2018,"RT @BBCRD: Available now! 📲 Download the #Civilisations Augmented Reality app @BBCTaster to explore classic art, objects, and artefacts fro…",0.0,93
593,nytimes,Mon Mar 05 09:58:23 +0000 2018,RT @BBCRadio2: What'sthe first leg of @ZoeTheBall's epic Sport Relief challenge? 🚲 She updates @achrisevans on #HardestRoadHome @sportrelie…,0.5267,94
594,nytimes,Mon Mar 05 09:30:07 +0000 2018,🎭🎬#Oscars outfits designed to dazzle - all the red carpet glamour from the 90th Academy Awards in pictures… https://t.co/iMBBXl75k0,0.7506,95
595,nytimes,Mon Mar 05 09:00:05 +0000 2018,😍 A rare pure-white stoat! https://t.co/VoR9jXJmk4,0.0,96
596,nytimes,Mon Mar 05 08:30:04 +0000 2018,"Many personality traits can be observed but there are other hidden forces that shape who we are.
👉… https://t.co/aTsldl7s1z",0.0,97
597,nytimes,Mon Mar 05 08:00:04 +0000 2018,"🐝🍯 How honey is collected.
#AmazingHotels https://t.co/UIJKlsamx5",0.0,98
598,nytimes,Sun Mar 04 20:11:35 +0000 2018,RT @BBCNewsbeat: Miss Piggy has some strong feelings about this year's #Oscars selection 🙈😂 https://t.co/vzHGz8PtmD,0.4019,99
599,nytimes,Sun Mar 04 19:00:05 +0000 2018,Sloths have survived for more than 60 million years - what makes them so successful?  https://t.co/H4BAA5kAOL,0.8468,100
600,nytimes,Thu Mar 08 18:00:49 +0000 2018,Today and every day we celebrate the women in our lives who empower and inspire us. Share a story about an influent… https://t.co/9rVtqrElvT,0.8625,1
601,nytimes,Thu Mar 08 17:03:04 +0000 2018,Take and post a photo of the woman in your life who inspires you daily! Use the hashtag #WomanAmenACM in your post… https://t.co/7ShhvE48zy,0.4926,2
602,nytimes,Wed Mar 07 18:39:10 +0000 2018,"RT @thegoodfight: Meticulously constructed. Soapy &amp; sexy. Intoxicating, savage television. 🔥 Here's what critics are saying about #TheGoodF…",-0.2023,3
603,nytimes,Wed Mar 07 17:06:02 +0000 2018,"This just in! @Jason_Aldean, @mirandalambert, @LukeBryanOnline, and many more are set to perform at the 53rd Academ… https://t.co/mfxw2VxzU4",0.0,4
604,nytimes,Tue Mar 06 18:10:59 +0000 2018,"Meet the ensemble of talented actors slated to join $1, a new mystery series coming to CBS All Access:… https://t.co/QoyYv7vxwg",0.6705,5
605,nytimes,Mon Mar 05 22:16:43 +0000 2018,"Will @Jason_Aldean, @garthbrooks, @LukeBryanOnline, @ChrisStapleton, or @KeithUrban be named Entertainer Of The Yea… https://t.co/rMD8zjeX3s",0.3818,6
606,nytimes,Sun Mar 04 08:05:26 +0000 2018,"RT @thegoodfight: It feels good to be back. 👠💄🔥 The season 2 premiere of #TheGoodFight is now streaming, exclusively on CBS All Access: htt…",0.4404,7
607,nytimes,Sat Mar 03 20:55:20 +0000 2018,"RT @thegoodfight: Tomorrow, #TheGoodFight is back. Stream the season 2 premiere only on CBS All Access: https://t.co/tNFR8LBJO2 https://t.c…",0.0,8
608,nytimes,Fri Mar 02 22:30:01 +0000 2018,"Who are the trailblazing women in your life that inspire you? Join CBS and the ANA's #SeeHer initiative, celebratin… https://t.co/M0KqZ41Bes",0.7096,9
